cell_id,green_200m,open_200m,commercial_200m,industrial_200m,residential_200m,highway_200m,majroad_200m,road_200m,busroutes_200m,rail_200m,npri_pm_200m,npri_nox_200m,busstop_200m,green_500m,open_500m,commercial_500m,industrial_500m,residential_500m,highway_500m,majroad_500m,road_500m,busroutes_500m,rail_500m,npri_pm_500m,npri_nox_500m,busstop_500m,distance_shore,distance_airport,distance_port,distance_trxstn,distance_npri_pm,distance_npri_nox,lon,lat
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26624.738216680536,16066.44220166879,31045.865522409993,14137.31478335118,11980.06523486698,11980.06523486698,-79.58393580123985,43.85909010781758
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26435.54944453121,15770.464680012125,30736.52357937737,13813.662685734374,11698.166598337417,11698.166598337417,-79.577715996082,43.85901285333361
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26254.52082521666,15484.978121632976,30432.25258595998,13500.773470691844,11431.195934513726,11431.195934513726,-79.57149621576724,43.858935260444966
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26080.91240547313,15210.573251242236,30133.20615476787,13199.412555816056,11125.518902193066,11180.222682220472,-79.56527646040401,43.85885732915533
100,0,0,0,4587.971653867513,0,0,0,0,0,0,0,0,0,0,0,0,10637.599589753896,0,0,0,0,0,0,0,0,0,25914.753014716433,14947.860376500194,29839.54136503742,12910.387264924237,10817.255210318452,10946.347242565487,-79.55905673010078,43.8587790594684
101,0,0,0,10637.599589753896,0,0,0,0,0,0,0,0,0,0,0,0,10637.599589753896,0,0,0,0,0,0,0,0,0,25757.229193481948,14697.466483693514,29551.41865606189,12634.544188137996,10523.72793867637,10730.687614762255,-79.55283702496601,43.858700451387875
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10637.599589753896,0,0,0,0,0,0,0,0,0,25608.49558201207,14231.87039226638,29269.001696263695,12372.765024589193,10246.203646687223,10534.362601334646,-79.54661734510813,43.85862150491751
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25468.59521215172,13732.185020447883,28992.45722607779,12125.960657423848,9986.016653876664,10358.471612510635,-79.54039769063564,43.85854222006104
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25337.014875966455,13232.523418054268,28721.95487281479,11895.063235522652,9744.555816127078,10204.07138734232,-79.53417806165695,43.8584625968222
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25211.636575909295,12732.8883833517,28457.666935749752,11681.016089740351,9523.245638737297,10072.150297169266,-79.52795845828052,43.85838263520482
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25095.547627924443,12233.283171594829,28199.768139758056,11484.761399370096,9323.521166267608,9963.60127361361,-79.52173888061479,43.85830233521265
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.009819875701,0,0,0,24988.72082392791,11733.711592244332,27948.435355958223,11307.22565053664,9146.796509158525,9769.513879267002,-79.51551932876822,43.85822169684952
108,0,0,0,0,0,0,0,0,0,926.6512471832256,0,0,0,0,0,0,0,0,0,0,0,0,1311.9410548058938,0,0,0,24891.375301751257,11234.17813208879,27703.84728798917,11149.303091397353,8994.427487175948,9543.050884266104,-79.50929980284921,43.85814072011925
109,0,0,0,0,0,0,0,0,0,870.9342169041661,0,0,0,0,0,0,0,0,0,0,0,0,1369.033873448839,0,0,0,24803.63740675281,10734.68811270478,27466.184122776987,11011.8375821447,8867.669663681674,9337.892638181132,-79.50308030296627,43.858059405025685
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.242357692629,0,0,0,24722.182510648778,10235.247893948805,27235.627144906022,10895.603445758514,8767.633928620256,9155.471460536632,-79.49686082922774,43.8579777515727
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24650.23372474971,9735.86513999229,27012.358314045665,10801.286125222048,8695.24261584491,8997.170466719132,-79.4906413817421,43.85789575976412
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24588.243883607294,9236.549171506744,26796.559805252156,10729.46361523286,8651.189721103037,8864.281987262591,-79.48442196061778,43.85781342960389
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24536.28846982996,8737.3114383769,26588.413512402367,10680.58973008023,8635.908929153407,8757.962884838564,-79.4782025659632,43.85773076109588
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24494.43133591128,8238.166163942695,26388.100515508057,10654.98026717957,8649.552732641425,8679.189630069937,-79.47198319788677,43.85764775424403
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24462.72431812605,7739.131237954037,26195.800513185728,10652.803011680846,8628.716670352425,8628.716670352425,-79.46576385649692,43.857564409052266
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24392.62936587974,7240.229477841658,26011.691222153702,10674.072302423634,8607.041891365525,8607.041891365525,-79.45954454190205,43.85748072552456
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24051.73323267422,6741.490448361236,25835.947746245423,10718.648563557726,8614.38267447092,8614.38267447092,-79.4533252542106,43.857396703664854
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23667.513228719556,6242.953150464019,25668.741918075877,10684.283221955098,8650.665153890068,8650.665153890068,-79.44710599353094,43.85731234347717
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23260.2401393284,5744.670104751601,25510.241617178795,10269.269801050945,8715.527886894246,8715.527886894246,-79.44088675997152,43.85722764496547
120,0,0,0,9461.62485189736,0,0,0,0,0,0,0,0,0,0,0,0,44747.56856459728,0,0,0,0,0,2581.304678712329,0,0,0,22856.648053615143,5246.713751098272,25360.610069099184,9862.144621054833,8808.339519440375,8808.339519440375,-79.43466755364071,43.857142608133806
121,0,0,0,35537.111100677634,0,0,0,0,0,1820.1031867047152,0,0,0,0,0,0,69769.35635056417,0,0,0,0,0,3031.765516056603,0,0,0,22456.93543550514,4749.186852452129,25220.00513058936,9463.925760826216,8928.228482304734,8928.228482304734,-79.42844837464693,43.857057232986215
122,0,0,0,1551.60574516817,0,0,0,0,0,422.4354515247261,0,0,0,0,0,0,69769.35635056417,0,0,0,0,0,2839.985300963076,0,0,0,22061.31315361892,4252.2401546759165,25088.57856669052,9075.785645675487,9074.12158694953,9074.12158694953,-79.42222922309857,43.8569715195267
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21668.90926237644,3756.103953111436,24966.47532606601,8699.07347745033,9244.787791899002,9244.787791899002,-79.41601009910401,43.85688546775938
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21278.173859979168,3261.148184323544,24853.8328214607,8335.338844096506,9438.883411704432,9438.883411704432,-79.40979100277167,43.856799077688315
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11745.879501582587,0,0,0,0,0,0,0,0,0,20892.09747751283,2768.0061513035657,24750.780222594432,7986.35510891725,9654.995536107392,9654.995536107392,-79.40357193420994,43.8567123493176
126,0,0,0,82395.78540886939,0,0,0,0,0,0,0,0,0,0,0,0,407848.3762990776,0,0,0,0,0,0,0,0,0,20510.94320611098,2277.8561471687167,24657.437769103875,7654.1402002810255,9891.681229434857,9891.681229434857,-79.39735289352717,43.85662528265136
127,0,0,0,424283.0222860926,0,0,0,0,0,0,0,0,0,0,0,0,942543.8224099572,0,0,0,0,0,0,0,0,0,20134.834190347145,1793.153423645153,24573.916111342147,7340.971085992539,10147.50098730044,10147.50098730044,-79.39113388083176,43.85653787769371
128,0,0,0,605455.1903932216,0,0,0,0,0,0,0,0,0,0,0,0,1397755.2172333044,0,0,0,0,0,0,0,0,0,19763.968054765857,1319.9127904031386,24500.315686891456,7049.386552403507,10421.045774285954,10421.045774285954,-79.3849148962321,43.85645013444882
129,0,0,0,518609.45775090787,0,0,0,0,0,0,0,0,0,0,0,0,1304094.7805162144,0,0,0,0,0,0,0,0,0,19398.899934450525,876.8924379921939,24436.726140532704,6782.171115876717,10710.957649634702,10710.957649634702,-79.37869593983656,43.85636205292082
130,0,0,0,436807.2995301542,0,0,0,0,0,0,0,0,0,0,0,0,1239907.1518360237,0,0,0,0,0,0,0,0,0,19039.014603905176,543.7930868871656,24383.225795153725,6542.311466512304,10640.883837082714,11015.944467669206,-79.3724770117535,43.856273633113915
131,0,0,0,566729.3856051344,0,0,0,0,0,0,0,0,0,0,0,0,1001902.2584063892,0,0,0,0,0,0,0,0,0,18684.083084184986,567.8745415006617,24339.881180636567,6332.916674383525,10175.94303923044,11334.7894227142,-79.3662581120913,43.85618487503229
132,0,0,0,399015.20441520505,0,0,0,0,0,0,0,0,0,0,0,0,707033.5716061502,0,0,0,0,0,0,0,0,0,18335.91678388979,921.5487336127215,24306.746627172488,6157.095734557796,9714.485299851463,11131.662997119456,-79.36003924095834,43.85609577868016
133,0,0,0,149823.45597206464,0,0,0,0,0,0,0,0,0,0,0,0,516139.25115495664,0,0,0,0,0,0,0,0,0,17988.511111929663,1369.679758907466,24283.86392870001,6017.79213369296,9257.031519035048,10805.12881942608,-79.35382039846297,43.856006344061754
134,0,0,0,286461.34689813183,0,0,0,0,0,0,0,0,0,0,0,0,468701.7935460163,0,0,0,0,0,0,0,0,0,17615.44157115159,1844.66615285796,24271.262081269542,5917.585355883102,8804.205838562411,10492.268416664594,-79.34760158471354,43.855916571181304
135,0,0,0,190662.69368509224,0,0,0,0,0,0,0,0,0,0,0,0,444924.76426345063,0,0,0,0,1208.225003490621,0,0,0,8,17248.676857859355,2330.1424396458465,24268.95710012543,5858.481947056592,8356.760637420866,10194.34079527875,-79.34138279981843,43.855826460043055
136,0,0,0,4121.017025601119,0,0,0,0,918.0560859878904,0,0,0,7,0,0,0,209476.0537416544,0,0,0,0,1573.4526425236131,0,0,0,9,16888.751432449477,2820.69749575785,24276.9519181833,5841.729624333361,7915.608394465043,9912.692468408282,-79.33516404388598,43.85573601065133
137,0,0,0,0,0,0,0,0,1807.1055064891273,0,0,0,11,0,0,0,2400.1005324446596,0,0,0,0,2847.8958559016046,0,0,0,17,16536.111893285437,3314.0767848851847,24295.236367400088,5867.691137375925,7481.862345558938,9648.749125984314,-79.32894531702453,43.85564522301037
138,0,0,0,0,0,0,0,0,1110.077453357333,0,0,0,7,0,0,0,0,0,0,0,0,1420.8847820951116,1559.6784190728072,0,0,9,16191.234299690026,3809.1830501634367,24323.787243311745,5935.8060584444365,7056.888270425297,9404.001670519452,-79.32272661934246,43.8555540971245
139,0,0,0,0,0,0,0,0,0,1356.7443881749675,0,0,0,0,0,0,0,0,0,0,0,1090.86839046387,2088.2128025738157,0,0,6,15854.582642224144,4305.420546612338,24362.56845178585,6044.649521956741,6642.370056285396,9179.98557417604,-79.31650795094808,43.85546263299804
140,0,0,0,0,0,0,0,0,0,1291.3739938756694,0,0,0,0,0,0,0,0,0,0,0,0,2056.846796036278,0,0,0,15526.36314437739,4802.438615613028,24411.531235832124,6192.074137404872,6240.391643799913,8978.25277350933,-79.31028931194976,43.85537083063534
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15206.960572760718,5300.017663203438,24470.61447916792,6375.404018800985,5853.537030837082,8800.33582245458,-79.30407070245582,43.85527869004074
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790.5006724336315,0,0,0,14897.091046416046,5798.0132635070895,24539.74508217469,6591.644004553665,5485.0071718052395,8647.70480017253,-79.29785212257461,43.855186211218616
143,0,0,0,0,0,0,0,0,0,317.5358522696712,0,0,0,0,0,0,0,0,0,0,0,0,2574.268689131239,0,0,0,14587.417866220194,6296.326578040861,24618.838404932372,6837.672481378061,5138.7461095218505,8521.718490649342,-79.29163357241443,43.85509339417335
144,0,0,0,0,0,0,0,0,1582.6700653925368,1404.0496026878168,0,0,0,0,0,0,0,0,0,0,0,2478.5042523887323,2494.754784125755,0,0,5,14272.798290889608,6794.887707010354,24707.79877120233,7110.397966528996,4819.555942355955,8423.572505583583,-79.28541505208364,43.855000238909355
145,0,0,0,0,0,0,0,0,1845.399245767565,1220.359124643259,0,0,0,0,0,0,0,0,0,0,0,2529.0900477699947,2145.9433680941156,0,0,5,13968.993596573611,7293.645832121522,24806.52002656331,7122.219019318787,4533.158654279458,8354.24810978052,-79.27919656169054,43.85490674543105
146,0,0,0,18599.66046398878,0,0,0,0,0,951.6540688115434,0,0,0,0,0,0,122267.59836335389,0,0,0,0,1872.8187125477325,1702.3603223149576,0,0,3,13676.724503689447,7792.563127620893,24914.886143395044,6920.860079382001,4286.132906040395,8314.466260844429,-79.27297810134348,43.85481291374285
147,0,0,0,190584.22299969103,0,0,0,0,0,942.6031594851444,0,0,0,0,0,0,254651.13920287136,0,0,0,0,0,1570.942828534088,0,0,0,13393.40061094645,8291.610861075225,25032.77186506517,6750.600322757747,4085.6264136131113,8304.651523433644,-79.26675967115075,43.85471874384923
148,0,0,0,203756.44315098223,0,0,0,0,577.282684322186,946.5907240710064,0,0,3,0,0,0,254777.0301718656,0,0,0,0,1678.4163006238218,1597.7501363562365,0,0,8,13117.171992194266,8790.766817805774,25160.04338148984,6613.841939209999,3938.749940651952,8324.90988831814,-79.26054127122069,43.85462423575464
149,0,0,0,34746.70222441852,0,0,0,0,1111.2868492121552,988.9018482113185,0,0,6,0,0,0,132509.43180843536,0,0,0,0,1786.315349054565,1620.4958065245542,0,0,9,12852.809245192046,9290.01355319666,25296.55902822575,6512.695730347588,3851.643674894852,8375.023126628732,-79.2543229016616,43.854529389463565
150,0,0,0,0,0,0,0,0,0,937.3674736001924,0,0,0,0,0,0,55.301112631335855,0,0,0,0,1442.9197265652904,1576.4708390094925,0,0,7,12460.065933245924,9789.337178384923,25442.17000136899,6448.837581713737,3828.389596387711,8454.46036684268,-79.24810456258179,43.85443420498051
151,0,0,0,0,0,0,0,0,0,514.8989930084457,0,0,0,0,0,0,0,0,0,0,0,0,1401.605970176072,0,0,0,12043.141277756724,10288.726498729307,25596.72108080684,6423.379689428178,3870.138861216986,8562.40549246901,-79.24188625408955,43.854338682309994
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238.9396469001254,0,0,0,11632.334288129054,10788.172391058326,25760.0513547368,6436.777696471565,3974.8437338433946,8697.797165973241,-79.2356679762932,43.85424282145652
153,0,0,0,0,0,0,0,0,0,153.21272213418095,0,0,0,0,0,0,0,0,0,0,0,0,1989.8601225305592,0,0,0,11225.6912834635,11287.66734594524,25931.994938853477,6488.790919195045,4137.727711177291,8859.377137437894,-79.22944972930104,43.854146622424665
154,0,0,0,0,0,0,0,0,0,1005.3171932333042,0,0,0,0,0,0,0,0,0,0,0,0,1771.416348003526,0,0,0,10821.802372644535,11787.205126164135,26112.38168415108,6578.503482728006,4352.263608194991,9045.742146795335,-79.22323151322135,43.85405008521897
155,0,0,0,0,0,0,0,0,0,614.2205659019949,0,0,0,0,0,0,0,0,0,0,0,0,1433.42287047101,0,0,0,10424.662451865268,12286.780508327176,26301.037867902563,6704.402177040088,4611.247815785949,9255.395113622011,-79.21701332816244,43.85395320984403
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.8214764239213,0,0,0,10036.720972413552,12786.389085013176,26497.786863036275,6864.496269263657,4907.648553224055,9486.79220981496,-79.21079517423256,43.85385599630444
157,0,0,0,0,0,0,0,0,0,0,0,0,0,49533.90463743266,65375.73543199664,0,0,0,0,0,961.055220635486,0,0,0,0,0,9659.086319152497,13286.027111476387,26702.449781788862,7056.458708868819,5235.114346920712,9738.383549396458,-79.20457705154004,43.85375844460481
158,0,0,0,0,0,0,0,0,0,0,0,0,0,219924.19885619497,243376.89533450268,0,0,0,0,0,1569.906150434016,0,0,0,0,0,9293.015073892851,13785.691385650967,26914.846090197156,7277.768201117893,5588.1866583627525,10008.646355931409,-79.19835896019316,43.85366055474973
159,59133.65528469905,68726.66908496432,0,0,0,0,0,851.1996928451251,0,0,0,0,0,448719.99149440415,473354.73686000705,0,0,0,0,0,1911.805061494882,0,0,0,0,0,8939.927841227063,14285.379153314969,27134.794190652538,7525.83619729012,5962.318176018495,10296.110411269605,-79.19214090030015,43.85356232674389
160,201344.57485092623,213483.24761162695,0,0,0,0,0,1084.8376408302595,0,0,0,0,0,690473.8664872944,728291.992837891,0,0,0,0,0,2572.6206737964376,0,0,0,0,0,8601.423745468275,14785.088032456695,27362.11197037096,7798.109447018208,6353.789887574918,10599.376270516985,-79.18592287196932,43.85346376059192
161,354213.38455972075,374953.2273747176,0,0,0,0,0,1410.4519243694017,0,0,0,0,0,957464.1991240856,994187.1191686094,0,0,0,0,0,2513.5007156378224,0,0,0,0,0,8279.291702305067,15284.815952475175,27596.6173142503,8092.145044851336,6759.58976853062,10644.032802316136,-79.17970487530894,43.85336485629854
162,453836.2313694853,465788.1869433436,0,0,0,0,0,1486.4565343822146,0,0,0,0,0,897075.2644661055,927225.4283690712,0,121.79715024586768,0,0,0,2874.628918542295,0,0,0,0,0,7975.51576605634,15784.561104907998,27838.128581124703,8405.659516429758,7177.287909941653,10532.146454137282,-79.17348691042727,43.853265613868366
163,203126.4095307393,205355.87276588893,0,0,0,0,0,956.0348289728436,0,0,0,0,0,566235.914857799,571576.5534794442,0,0,0,0,0,1591.330769135633,0,0,0,0,0,7692.270950594943,16284.321903233078,28086.46504295781,8736.55609410154,7604.924039434465,10443.025594434312,-79.16726897743257,43.853166033306174
164,0,0,0,0,0,0,0,0,0,0,0,0,0,117171.5929463387,117083.45617961674,0,0,0,0,0,1039.7890964092046,0,0,0,0,0,7431.905073406302,16784.096949840678,28341.447286956667,9082.935255996084,8040.912731085868,10377.256776269178,-79.16105107643311,43.85306611461664
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7196.901671057961,17283.885008735433,28602.89758100391,9443.093420264986,8483.966375010621,10335.28581294386,-79.15483320753714,43.85296585780452
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6989.819332831914,17783.684982835588,28870.640203145103,9815.513935759494,8933.03382707604,10317.403135956867,-79.14861537085291,43.85286526287457
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6813.204455202078,18283.49589499422,29144.50173616825,10198.85357784512,9387.252061122948,10323.733922591511,-79.14239756648868,43.85276432983155
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748.5645115012653,0,0,0,6665.843811155274,18783.316872049105,29424.311328552216,10591.926868212298,9845.908244668297,10354.233759148026,-79.13617979455269,43.85266305868027
169,0,0,0,0,0,0,0,0,0,866.8015835185208,0,0,0,0,0,0,0,0,0,0,0,0,2348.7965242745777,0,0,0,6548.988817716742,19283.14713135145,29709.90092325496,10993.689792821831,10308.410016379898,10408.69018530646,-79.12996205515317,43.852561449425515
170,0,0,0,0,0,0,0,0,0,2083.720712740586,0,0,0,0,0,0,0,0,0,0,0,0,3372.5918102013825,0,0,0,6467.317561503972,19782.985969334622,30001.10545596088,11403.223918700907,10486.729995966787,10486.729995966787,-79.12374434839839,43.8524595020721
171,0,0,0,0,0,0,0,0,0,1532.709335526392,0,0,0,0,0,0,0,0,0,0,0,0,3091.4442764916994,0,0,0,6423.639026914335,20282.832751773483,30297.763024516003,11819.7214949956,10587.831725283617,10587.831725283617,-79.11752667439656,43.85235721662487
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.0279423462832,0,0,0,6418.7288659714895,20782.68690544977,30599.715031349308,12242.471837766105,10711.342365807195,10711.342365807195,-79.11130903325592,43.852254593088645
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28207.426428143543,18784.55256128861,33679.877680292644,17128.349150582577,11803.77589165468,14716.311102960632,-79.64001746186275,43.855269572300934
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27956.669062404413,18410.22558611844,33327.50030034575,16728.23816592658,11737.77537470377,14331.606721157224,-79.63379790555405,43.855195375210435
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27708.203121339204,18041.989838588004,32978.93861208387,16333.63277558455,11692.801896619763,13954.214056717952,-79.6275783731055,43.85512083973566
176,0,0,0,164.66223921393976,0,0,0,0,0,0,0,0,0,0,0,0,164.66223921393976,0,0,0,0,0,0,0,0,0,27466.180856237857,17680.22591879555,32634.31488004055,15944.941742111556,11669.098578732948,13584.742495589917,-79.6213588646255,43.85504596588015
177,0,0,0,164.66223921393976,0,0,0,0,0,0,0,0,0,0,0,0,164.66223921393976,0,0,0,0,0,0,0,0,0,27231.1891301455,17325.33923891821,32293.75517649963,15562.608221985956,11666.795064917374,13223.855995974764,-79.61513938022257,43.85497075364746
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.66223921393976,0,0,0,0,0,0,0,0,0,27003.411489216247,16977.761069927405,31957.389428890267,15187.112371438909,11652.192293911625,12872.276649181547,-79.60891992000516,43.85489520304117
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26783.026921994428,16637.94945753499,31625.351457648707,14818.9739757651,11658.246872509011,12530.78787881486,-79.60270048408168,43.85481931406484
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26570.18644325549,16306.389954721051,31297.779003147247,14458.7550365198,11685.711575528445,12200.237030264489,-79.59648107256061,43.85474308672209
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26364.91081922616,15983.596108491398,30974.813740197285,14107.062228465018,11734.436071346232,11881.537035477832,-79.59026168555039,43.85466652101653
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26164.290776423484,15670.109628312504,30656.601278517148,13764.549111012657,11575.666765081982,11575.666765081982,-79.58404232315945,43.854589616951785
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25971.74813447728,15366.50015349228,30343.291147468408,13431.917947231874,11283.669606427346,11283.669606427346,-79.57782298549623,43.85451237453152
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25787.46382427332,15073.36452724541,30035.036763255037,13109.9209476204,11006.649740852035,11006.649740852035,-79.57160367266917,43.85443479375939
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25611.41980600077,14791.325477291552,29731.995376700736,12799.360717026222,10742.033025627396,10745.765549675472,-79.56538438478671,43.85435687463907
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10637.599589753896,0,0,0,0,0,0,0,0,0,25442.19440989713,14521.02959776313,29434.327999636633,12501.08964355657,10422.43315957345,10502.219573946077,-79.55916512195728,43.85427861717427
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10637.599589753896,0,0,0,0,0,0,0,0,0,25281.726371092718,14263.144526473205,29142.199307880943,12216.007931723483,10117.45780361312,10277.244509603102,-79.55294588428931,43.854200021368705
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10099.442515474397,0,0,0,0,0,0,0,0,0,25130.183449680593,14018.355216893451,28855.77751872752,11945.05995378914,9828.468438673495,10072.084860690617,-79.54672667189122,43.85412108722608
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24987.637535949245,13759.315675599286,28575.23424086605,11689.22858067676,9556.915364913331,9887.974118682943,-79.54050748487143,43.854041814750154
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24854.301956290852,13260.67639429956,28300.744294636897,11449.527165913976,9304.325377706356,9726.10769540073,-79.53428832333836,43.8539622039447
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24726.72644189307,12762.143589846955,28032.485500584466,11226.98890329426,9072.28252295658,9587.6123009497,-79.52806918740043,43.85388225481347
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24608.38163146672,12263.730247416735,27770.63843433433,11022.653371415652,8862.400894704244,9473.512989599469,-79.52185007716605,43.85380196736029
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.23657377647532,0,0,0,24499.48135735594,11765.451549130956,27515.386145947312,10837.550224016182,8676.288899095573,9332.054800048589,-79.51563099274364,43.85372134158893
194,0,0,0,0,0,0,0,0,0,664.5376858753904,0,0,0,0,0,0,0,0,0,0,0,0,1407.6948006994198,0,0,0,24400.184072581407,11267.325358241898,27266.91384206578,10672.680186802285,8515.505181883264,9094.70535716311,-79.50941193424161,43.85364037750325
195,0,0,0,0,0,0,0,0,0,983.791139191276,0,0,0,0,0,0,0,0,0,0,0,0,1620.4318309205837,0,0,0,24310.70705331575,10769.372836986577,27025.408529395077,10528.993773454988,8381.507498343883,8879.193897878155,-79.50319290176836,43.853559075107064
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108.4926234511277,0,0,0,24228.25359522798,10271.619243116562,26791.05861832928,10407.368418247925,8275.597101533373,8687.14584996822,-79.49697389543229,43.85347743440424
